593,widespread,"5,110",widespread (j) 5110,
594,ritual,"5,105",ritual (n) 4925 ritual (j) Hum 2645 ritually (r) 204 ritualized (j) 180 ritualistic (j) Hum 168 ritualization (n) His 23 ritualistically (r) 13,
595,nonetheless,"5,049",nonetheless (r) 5049,
596,expect,"5,045",expect (v) 25414 expectation (n) Edu 11476 expected (j) 3343 unexpected (j) 2506 expectancy (n) 1702 unexpectedly (r) 629 expectant (j) 93 expectantly (r) 25expectedly (r) Edu 19 unexpectedness (n) Hum 12,
597,specify,"5,015",specify (v) 3928 specified (j) 1087 unspecified (j) 345 specifiable (j) 20,
598,abstract,"4,981",abstract (j) 4464 abstraction (n) Hum 1295 abstract (n) Med 612 abstract (v) 433 abstractly (r) 84 abstracted (j) 61 abstractness (n) Edu 19 abstractedly (r) Law 1,
599,foster,"4,969",foster (v) 4459 foster (j) 1717 fostering (n) 510,
600,circuit,"4,953",circuit (n) 4953 circuitry (n) Sci 362 circuitous (j) Hum 95,
601,colony,"4,951",colonial (j) His 7129 colony (n) 4413 colonialism (n) His 1288 colonization (n) His 1259 postcolonial (j) Hum 1095 colonist (n) 985 colonize (v) 538 colonized (j)His+Hum 316 colonialist (j) His+Hum 125 colonialist (n) His 62 colonial (n) 59 colonizing (j) His 24,
602,neutral,"4,883",neutral (j) 3477 neutrality (n) 736 neutralize (v) 670 neutralization (n) His 133 neutrally (r) 55 neutral (n) 39 neutralizing (n) Med 16 neutralized (j) His 13,
603,workshop,"4,872",workshop (n) 4872,
604,great,"4,838",great (j) 68158 greatest (j) 7691 greatly (r) 4838 great (r) 1149 greatness (n) 588,
605,graph,"4,816",graph (n) 4816 graph (v) 162 graphing (j) Edu+Sci 12,
606,minimize,"4,812",minimize (v) 4607 minimization (n) 205 minimized (j) 27,
607,compose,"4,790",composition (n) Hum 7046 compose (v) 4790 composer (n) Hum 1617 compositional (j) Hum 494 composing (n) Hum 84 composed (j) Hum 56,
608,autonomy,"4,765",autonomy (n) 4765,
609,aim,"4,735",aim (v) 7213 aim (n) 4735 aimless (j) Hum 62 aimlessly (r) 54 aimlessness (n) Law 16,
610,maximum,"4,721",maximum (j) 4721 maximum (n) 1789 max (v) 34,
611,comprise,"4,707",comprise (v) 4707,
612,heritage,"4,686",heritage (n) 4686,
613,spatial,"4,625",spatial (j) 4188 spatially (r) 437,
614,allocate,"4,624",allocation (n) 2387 allocate (v) 2066 allocated (j) Med 187 reallocate (v) 109 reallocation (n) 62,
615,margin,"4,617",margin (n) 3499 marginal (j) 2594 marginalize (v) 958 marginally (r) 565 marginalization (n) 542 marginalized (j) 500 marginality (n) Soc 258,
616,informal,"4,610",informal (j) 4048 informally (r) 458 informality (n) 104,
617,spectrum,"4,603",spectrum (n) 4603,
618,differentiate,"4,579",differentiate (v) 2679 differentiation (n) 1442 undifferentiated (j) 342 differentiated (j) Edu 222 differentiating (j) 116,
619,entity,"4,578",entity (n) 4578,
620,prior,"4,559",prior (i) 7984 prior (j) 4126 prior (r) 433 prior (n) 46,
621,realm,"4,559",realm (n) 4559,
622,absolute,"4,555",absolute (j) 4555 absolutely (r) 2715 absolutist (n) Rel 200 absolutism (n) 160 absolute (n) Rel 112,
623,undermine,"4,546",undermine (v) 4402 undermining (n) 144 undermined (j) His 11,
624,array,"4,535",array (n) 4535 array (v) 191 arrayed (j) 12,
625,counterpart,"4,532",counterpart (n) 4532,
626,render,"4,512",render (v) 4512 rendering (n) Hum 609,
627,accumulate,"4,502",accumulate (v) 2391 accumulation (n) 1527 accumulated (j) 538 accumulative (j) Hum 47 accumulating (j) 46 accumulator (n) Sci 33,
628,quantity,"4,455",quantity (n) 4168 quantitative (j) Edu 2760 quantitatively (r) 287,
629,diminish,"4,438",diminish (v) 3344 diminishing (j) 445 diminished (j) 442 diminution (n) 207 undiminished (j) 52,
630,indirect,"4,437",indirect (j) 2697 indirectly (r) 1740 directness (n) Hum 129,
631,parameter,"4,426",parameter (n) 4426,
632,classify,"4,420",classify (v) 4316 classified (j) Law 564 reclassify (v) 104 unclassified (j) 81,
633,be,"4,416",be (v) 3457266 being (n) Rel 9773 well-being (n) 4416 AM (r) 3711 re (i) Law 1381 m (j) Hum 34,
634,certain,"4,384",certain (j) 25281 certainly (r) 11950 uncertainty (n) 4384 uncertain (j) 2381 certainty (n) 1622 certain (r) 285 cert (n) Law 273 uncertainly (r) 30,
635,civilize,"4,376",civilization (n) 4376 civilized (j) 914 civilizing (j) Hum 168 uncivilized (j) 110 civilize (v) 63 civilised (j) His 27,
636,critique,"4,356",critique (n) 4033 critique (v) 323,
637,paradigm,"4,356",paradigm (n) 4356 paradigmatic (j) Hum 353,
638,diagram,"4,347",diagram (n) 4347 diagrammatic (j) Hum 78 diagram (v) 30,
639,expertise,"4,300",expertise (n) 4300,
640,inventory,"4,299",inventory (n) 4299 inventory (v) 56,
641,occupation,"4,281",occupation (n) 4281 occupational (j) Edu 2763,
642,every,"4,274",every (a) 41932 everything (p) 12488 everyone (p) 10898 everyday (j) 4274 everywhere (r) 3056 everybody (p) 2709 every (r) 78 everydayness (n) Law 21everybody (n) His 1,
643,advise,"4,238",advise (v) 3702 advisory (j) 2235 adviser (n) 2186 advisor (n) 1792 advisable (j) 211 advisory (n) Med 81 advisability (n) 32 inadvisable (j) 27 advisedly (r) Hum 12,
644,stimulate,"4,236",stimulate (v) 3381 stimulation (n) Med 1788 stimulating (j) 855 stimulated (j) Med 242 stimulatory (j) Med 16,
645,sensitive,"4,228",sensitive (j) 5778 sensitivity (n) 4130 insensitive (j) 397 insensitivity (n) 213 sensitively (r) 98,
646,precede,"4,214",unprecedented (j) 2246 precede (v) 2163 precedent (n) Law 1868 preceding (j) 1529 precedence (n) 522 unprecedentedly (r) 28,
647,label,"4,208",label (v) 3721 label (n) 3600 labeled (j) 393 labeling (n) 233 labeling (j) 94 labelling (n) Med 37 unlabeled (j) 28 labelled (j) Rel 26,
648,comparative,"4,199",comparative (j) 3301 comparatively (r) 898,
649,ready,"4,182",ready (j) 7234 readily (r) 4182 readiness (n) Edu 1551 ready (v) 221 ready (r) 117 ready (n) 30 unready (j) Edu 23,
650,manual,"4,169",manual (n) 2725 manual (j) 1444 manually (r) Sci 611,
651,minimal,"4,155",minimal (j) 3547 minimally (r) 608 minimalist (n) Hum 183 minimalism (n) Hum 79 minimalist (j) Hum 52 minimalistic (j) Hum 10,
652,owned,"4,134",owner (n) 7992 ownership (n) 4134 owned (j) 67,
653,net,"4,132",net (j) 4132 net (n) 3107 net (v) Fin 313 netting (n) 176 netted (j) Hum 13 netter (n) Sci 13,
654,weak,"4,127",weak (j) 6273 weakness (n) 3851 weaken (v) 2487 weakly (r) 357 weakest (j) 322 weakening (j) 276 weakened (j) 207 weakling (n) 36,
655,will,"4,109",will (v) 200030 willing (j) 7944 will (n) 7600 willingness (n) 3539 unwilling (j) 1302 unwillingness (n) 570 willingly (r) 568 unwillingly (r) 49,
656,compliance,"4,101",compliance (n) 4101,
657,articulate,"4,078",articulate (v) 3710 articulation (n) Hum 1206 articulated (j) 368 articulate (j) 342 articulatory (j) Hum+Rel 46,
658,advocate,"4,060",advocate (n) 4515 advocate (v) 4060,
659,aggression,"4,042",aggression (n) 4042,
660,acquisition,"4,040",acquisition (n) 4040,
661,compatible,"4,013",compatible (j) 1902 incompatible (j) 1062 compatibility (n) 745 incompatibility (n) 304,
662,dependence,"4,004",dependence (n) 2982 interdependence (n) 1022,
663,inhabit,"3,998",inhabitant (n) 2305 inhabit (v) 1693 uninhabited (j) 125 inhabited (j) 105 uninhabitable (j) 57 inhabitable (j) 10,
664,align,"3,984",align (v) 2338 alignment (n) 1646 aligned (j) Edu 28,
665,favor,"3,962",favor (v) 5455 favor (i) 3564 favorable (j) 3125 favor (n) 1899 favorably (r) 837 favored (j) 550 favourable (j) Med 153 favour (v) Med 110 unfavourable (j) Med 37favourably (r) Med 30 favoured (j) 26 favoring (j) 13,
666,integrity,"3,951",integrity (n) 3951,
667,special,"3,945",special (j) Edu 25564 specialist (n) 5664 specialized (j) 2953 specialize (v) 2138 specialty (n) 1749 specialization (n) 992 specially (r) 888 special (n) 128 specialist (j)Edu+Med 94 speciality (n) 56 specialised (j) Med 30,
668,likewise,"3,927",likewise (r) 3927,
669,fulfill,"3,927",fulfill (v) 2134 fulfil (v) 1793 fulfillment (n) Rel 1272 unfulfilled (j) 224 fulfilled (j) 80 fulfilling (j) 77 fulfilment (n) Rel 74,
670,sphere,"3,924",sphere (n) 3924 spherical (j) Sci 511,
671,stimulus,"3,918",stimulus (n) 3918,
672,linear,"3,915",linear (j) 3915 nonlinear (j) Sci 947 linearly (r) 209 linearity (n) 158,
673,infrastructure,"3,913",infrastructure (n) 3913 infrastructural (j) 121,
674,municipal,"3,913",municipal (j) 2577 municipality (n) 1336 municipally (r) 27,
675,implicit,"3,912",implicit (j) 2557 implicitly (r) 1355,
676,inclusion,"3,894",inclusion (n) 3894,
677,forum,"3,887",forum (n) 3887,
678,convey,"3,876",convey (v) 3876 conveyor (n) Sci 371 conveyance (n) 180 conveyer (n) 39,
679,virtual,"3,846",virtually (r) 6879 virtual (j) 3846,
680,necessity,"3,821",necessity (n) 3821,
681,attain,"3,809",attain (v) 3309 attainment (n) Edu 1583 attainable (j) 298 unattainable (j) 202 attained (j) Edu 20,
682,obstacle,"3,800",obstacle (n) 3800,
683,transact,"3,784",transaction (n) 3695 transact (v) 89,
684,empower,"3,773",empower (v) 1913 empowerment (n) 1463 empowering (j) 397 empowered (j) Hum 129,
685,dilemma,"3,768",dilemma (n) 3768,
686,designate,"3,763",designate (v) 2576 designation (n) 1187 designated (j) 1134,
687,geography,"3,755",geography (n) Soc 3867 geographic (j) 2961 geographical (j) Soc 2909 geographer (n) Soc 1062 geographically (r) 794,
688,conversion,"3,747",conversion (n) 3747,
689,clarify,"3,745",clarify (v) 2980 clarity (n) 1982 clarification (n) 765 clarifying (j) 19 clarified (j) Hum 14,
690,socioeconomic,"3,743",socioeconomic (j) 3743 socioeconomically (r) Edu 57,
691,classification,"3,734",classification (n) 3734 reclassification (n) 72,
692,random,"3,701",random (j) 3701 randomly (r) Edu 2394 randomized (j) Med 451 randomize (v) Med 440 random (r) 317 randomization (n) Med 286 randomised (j) Med 264randomness (n) 172,
693,complement,"3,697",complementary (j) 1580 complement (v) 1492 complement (n) 625 complementarity (n) Rel 370,
694,directed,"3,673",director (n) 18085 directive (n) 1756 directory (n) 1021 redirect (v) 589 directed (j) 307 directorship (n) 81 misdirect (v) 60 undirected (j) Edu 47 misdirected (j) 37directorial (j) Hum 30 directing (j) 25 misdirection (n) 23 redirected (j) Edu 14 directing (n) 10,
695,exclusive,"3,638",exclusively (r) 3443 exclusive (j) 2814 exclusivity (n) 195 exclusiveness (n) 47,
696,identical,"3,636",identical (j) 3636 identically (r) 113,
697,correct,"3,630",correct (j) 6469 correct (v) 3124 correctly (r) 2848 correction (n) 2078 incorrect (j) 1185 corrective (j) 625 incorrectly (r) 493 correctness (n) 472 correctional (j) Edu 439corrective (n) 208 corrected (j) 157 uncorrected (j) 48 correcting (j) Edu 9,
698,vertical,"3,629",vertical (j) 3043 vertically (r) 586 vertical (n) Hum 54,
699,viable,"3,616",viable (j) 2673 viability (n) 943 nonviable (j) His 25,
700,sum,"3,613",sum (n) 3613 sum (v) 1722 summed (j) 39,
701,sociology,"3,602",sociology (n) 1407 sociological (j) 1100 sociologist (n) 1031 sociologically (r) 64,
702,subjective,"3,601",subjective (j) 3348 subjectivity (n) Hum 1200 subjectively (r) 253 subjectivism (n) Rel 50,
703,print,"3,601",print (n) 6450 print (v) 3319 printer (n) Sci 2552 printed (j) 1258 printing (n) 1255 reprint (v) 1088 reprint (n) Med 361 printable (j) Sci 25 misprint (n) Hum 15reprinting (n) Hum 12,
704,consistency,"3,599",consistency (n) 3599,
705,short,"3,511",short (j) 16396 short (r) 3511 shortage (n) 2711 shorten (v) Med 838 shortened (j) 199 shortness (n) Med 131 short (v) Fin 79 shortening (n) Med 69 shortening (j) Med9 shortish (j) Law+Rel 2,
706,induce,"3,492",induce (v) 3211 inducement (n) 281 induced (j) 198,
707,recipient,"3,484",recipient (n) 3484,
708,cultivate,"3,480",cultivate (v) 2167 cultivation (n) 1313 cultivated (j) 507 cultivator (n) Soc 122 uncultivated (j) 50,
709,beneficial,"3,469",beneficial (j) 3469 beneficially (r) 40,
710,suit,"3,453",suit (n) Law 3919 suit (v) 2962 suitable (j) 2819 suitability (n) 355 unsuitable (j) 279 suitably (r) 179 unsuited (j) 82 suited (j) 68 unsuitability (n) 17,
711,extract,"3,450",extract (v) 2288 extract (n) Med 1071 extraction (n) 1008 extractive (j) 154 extracted (j) 83 extractor (n) Med 50,
712,excess,"3,442",excessive (j) 2947 excess (j) Med 1762 excess (n) 1349 excessively (r) 495,
713,conceive,"3,415",conceive (v) 3415 conceivable (j) 559 conceivably (r) 437 inconceivable (j) 296 conceiving (n) 30 inconceivably (r) 14,
714,problem,"3,415",problem (n) 81576 problematic (j) 3415 unproblematic (j) Hum 106 problematical (j) 105 problematic (n) Hum 76 problematically (r) Hum 33,
715,valid,"3,409",validity (n) Edu 6174 valid (j) 3409 validly (r) Edu 80 invalidity (n) 33,
716,expand,"3,394",expand (v) 10720 expanding (j) 1771 expanded (j) 1623 expandable (j) Sci 86,
717,embody,"3,384",embody (v) 3384 embodiment (n) Hum 814,
718,analytic,"3,384",analytical (j) 2103 analytic (j) 1049 analytically (r) 232,
719,artifact,"3,365",artifact (n) 3365,
720,predominant,"3,330",predominantly (r) 2144 predominant (j) 842 predominance (n) 344,
721,suppress,"3,324",suppress (v) 2256 suppression (n) 1068 suppressed (j) 102 suppressor (n) Med 67,
722,situation,"3,322",situation (n) 27284 situate (v) 2167 situational (j) 1155 situated (j) Soc 77,
723,reject,"3,309",reject (v) 8038 rejection (n) 3126 rejected (j) 183 reject (n) 105,
724,moral,"3,295",moral (j) Rel 17288 morality (n) 3097 morally (r) Rel 1829 moral (n) 790 moralistic (j) 198 moralist (n) Rel 167 moralize (v) Hum 82 moralizing (j) Hum 45 moralizing (n) 37,
725,fix,"3,294",fix (v) 3712 fixed (j) 3294 fix (n) 1076 fixing (n) Law 131 fixer (n) 61 fixity (n) Hum 52 unfixed (j) Hum 16 fixedly (r) Hum 11 fixable (j) 7,
726,patent,"3,289",patent (n) 3174 patent (v) 350 patently (r) 239 patented (j) Sci 217 patent (j) 115 patentable (j) 66 patenting (n) Sci 23 patenting (j) Sci 12,
727,less,"3,273",less (r) 37524 less (d) 24481 lesser (j) 2168 lessen (v) 1105 lessening (n) Law 91 lessened (j) 43,
728,matrix,"3,271",matrix (n) 3271,
729,innovative,"3,269",innovative (j) 3269 innovatively (r) 25,
730,know,"3,264",know (v) 89693 unknown (j) 4713 known (j) 3102 well-known (j) 2351 knowing (j) Rel 415 knowingly (r) Law 280 unknowable (j) 162 unknown (n) 155 knowable (j) Rel143 unknowingly (r) 138 unknowing (j) Rel 76 know (n) 70 knowing (n) Hum+Rel 24,
731,decision,"3,239",decision (n) 31706 decision-making (j) 1645 decision-making (n) 1594,
732,voluntary,"3,224",voluntary (j) 3224 voluntarily (r) 934 voluntariness (n) Law+Rel 121 voluntaristic (j) 24,
733,expenditure,"3,211",expenditure (n) 3211,
734,stem,"3,208",stem (v) 3208 stem (n) 2543 stemmed (j) Med 24,
735,uniform,"3,188",uniform (j) 1873 uniform (n) 1355 uniformly (r) 710 uniformity (n) 605 uniformed (j) 220,
736,monetary,"3,183",monetary (j) 3183 monetarist (n) Law 83 monetarism (n) Law 32 monetarily (r) 30,
737,strike,"3,175",strike (v) 6889 strike (n) His 2985 striking (j) 2539 strikingly (r) 636 striker (n) His 245 striking (n) 54 struck (j) Sci 7,
738,collaborate,"3,172",collaboration (n) Edu 5165 collaborative (j) Edu 3046 collaborate (v) 1951 collaborator (n) 1221 collaborating (j) 39 collaborationist (n) His 16,
739,map,"3,169",map (n) 8651 map (v) 1938 mapping (n) 1231 mapped (j) Sci 32 mapper (n) Sci 32 unmapped (j) 16,
740,degrade,"3,165",degradation (n) 1848 degrade (v) 1062 degraded (j) 255 degrading (j) 50 degrading (n) 18,
741,outline,"3,147",outline (v) 3147 outline (n) 1983 outlined (j) 22,
742,name,"3,137",name (n) 24201 name (v) 9319 namely (r) 3096 rename (v) 691 naming (n) 566 unnamed (j) Hum 342 named (j) 285 nameless (j) 183 renaming (n) 56 renamed (j) 41misnamed (j) Law 13,
743,validate,"3,132",validate (v) 1934 validation (n) 1198 invalidate (v) Law 461 validated (j) Edu 173 validating (j) 20,
744,appreciate,"3,128",appreciate (v) 4677 appreciation (n) 3128 appreciative (j) 205 unappreciated (j) 63 appreciated (j) Fin 41 appreciatively (r) Rel 31 appreciating (j) 17 unappreciative (j)Rel 15,
745,exclusion,"3,128",exclusion (n) 2791 exclusionary (j) 337,
746,embed,"3,123",embed (v) 2289 embedded (j) 715 embedding (n) 119,
747,dual,"3,113",dual (j) 2635 duality (n) 478 dualism (n) Rel 458 dualistic (j) Rel 188 dualist (n) Rel 36,
748,distort,"3,110",distortion (n) 1665 distort (v) 1445 distorted (j) 549 distorting (j) 59 undistorted (j) 32,
749,conform,"3,103",conform (v) 1939 conformity (n) 962 conformist (n) 92 nonconformity (n) Edu 77 conformance (n) 67 nonconformist (j) 56 nonconformist (n) 54 conformation (n) 52,
750,verify,"3,102",verify (v) 1943 verification (n) 934 verifiable (j) 225 verified (j) 35 verifier (n) Rel 13,
751,supplement,"3,085",supplement (n) Med 2383 supplement (v) 1788 supplemental (j) 767 supplementary (j) 530 supplementation (n) Med 439,
752,tolerance,"3,077",tolerance (n) 3077,
753,synthesis,"3,075",synthesis (n) 2079 synthesize (v) 996 synthesizer (n) Hum 266 synthesized (j) 81 synth (n) Rel 2,
754,sole,"3,071",solely (r) 3071 sole (j) 2213 sole (n) Med 308,
755,modem,"3,057",modem (n) 3057,
756,census,"3,054",census (n) 3054,
757,consolidate,"3,048",consolidate (v) 1391 consolidation (n) 1221 consolidated (j) 436 unconsolidated (j) 30,
758,accordingly,"3,039",accordingly (r) 3039,
759,preliminary,"3,036",preliminary (j) 3036 preliminary (n) 33,
760,commodity,"3,035",commodity (n) 3035,
761,temporal,"3,025",temporal (j) 3025 temporality (n) Hum 247 temporally (r) Hum 218,
762,replicate,"3,011",replicate (v) 2090 replication (n) 921 replicated (j) 32,
763,premise,"3,010",premise (n) 3010 premise (v) Law 280,
764,originate,"2,989",originate (v) 2826 originator (n) 163 originating (j) Hum 71,
765,passive,"2,988",passive (j) 2640 passivity (n) Rel 427 passively (r) 348 passive (n) Hum 22,
766,stereotype,"2,972",stereotype (n) 2538 stereotypical (j) 467 stereotyping (n) 434 stereotyped (j) 406 stereotypically (r) 83 stereotype (v) Soc 33,
767,skill,"2,966",skill (n) Edu 34141 skilled (j) 2519 unskilled (j) 447 skillful (j) 416 skillfully (r) 331 skilful (j) His 23,
768,compensate,"2,954",compensation (n) 3141 compensate (v) 2377 compensatory (j) 577 compensating (j) 30 compensated (j) Soc 25,
769,transport,"2,943",transportation (n) 4646 transport (n) 2943 transport (v) 2180 transporter (n) 153 transportable (j) Sci 55 transported (j) Law 26,
770,composite,"2,936",composite (j) 2041 composite (n) 895,
771,equivalent,"2,927",equivalent (j) 2927 equivalent (n) 2424 equivalently (r) 71,
772,unify,"2,924",unified (j) 1386 unify (v) 1056 unification (n) His 1019 reunification (n) His 783 unifying (j) 482 reunify (v) His 63 reunified (j) His 33,
